name,file_extension,title,CREATION_DATETIME,Number_of_pages,file_size,content,category_name
Un.e Chargé.e d’opérations Bâtiment,pdf,Microsoft Word - Profil_de_poste_chargé_opération_bâtiment V1,2023-05-12 13:52:20,2,380959,"       LA VILLE DE SAUMUR RECRUTE  pour sa Direction de l'Aménagement et du Patrimoine     Un.e Chargé.e d’opérations Bâtiment     Temps complet à pourvoir dès que possible     Cadre d’emploi des Ingénieurs Territoriaux Titulaires  A défaut CDD de 3 ans renouvelable – Article de recrutement L. 332-8    Poste ouvert aux candidats reconnus travailleurs handicapés      PRESENTATION DU POSTE :     Au sein du service Architecture et Energie de la Direction de l'Aménagement et du Patrimoine, le chargé d’opérations  en bâtiment a pour missions principales de suivre les opérations de construction, de rénovation et de requalification  des bâtiments municipaux, y compris les monuments historiques, dont la maîtrise d’œuvre est externalisée. Le  chargé d’opération assurera l’intérim de la responsable de service en cas d’absence.  Il exerce ses fonctions au sein d’une équipe de type « bureau d’études » composée d’un responsable de service et  de 9 agents dont les missions sont complémentaires.    MISSIONS:     Conduite d’opérations :   - Assurer la programmation et les études préalables aux projets  - Assurer la consultation des équipes de maîtrise d’œuvre, et autres prestations intellectuelles (CT, SPS,   etc...) et le suivi d’exécution  - Coordonner les intervenants opérationnels dans la phase d’exécution des travaux  - Assurer le suivi financier, administratif et technique des opérations  - Contrôler la bonne application des marchés de travaux par le maître d’œuvre   - Veiller au respect des plannings   - Obtenir toutes les autorisations administratives et techniques nécessaires aux projets  - Représenter la maîtrise d’ouvrage, notamment dans le cadre des opérations de réception  - Rendre compte régulièrement de l’état d’avancement des opérations et tenir à jour les différents tableaux   de bord et autres outils de reporting       Suppléance du responsable du service :     En lien avec la Directrice, sur les périodes de suppléance :   - Animer le service de 9 agents  - Assurer le suivi des opérations conduites par les agents du service (respect des délais, des procédures et  des budgets...)  - Arbitrer des choix techniques  - Conseiller et assister les élus et la hiérarchie dans leurs prises de décision  - Préparer et suivre les budgets d’investissement et de fonctionnement du service               ATOUTS ET COMPÉTENCES :     De formation de niveau Master 2 (école d’ingénieur en BTP ou génie civil spécialité construction), vous disposez de  connaissances en matière de monuments historiques et maîtrisez les différentes règles liées à la construction (CCH,  Code de l’urbanisme...) et à la commande publique.   Doté.e de capacités d’analyse et de synthèse, vous maîtrisez la conduite de projet, les outils bureautiques et les  logiciels « métier » (ZWcad/Autocad/...).   Avec de réelles qualités pédagogiques et relationnelles, vous faites preuve d’un esprit d’initiative et avez la capacité  à manager une équipe.  Rigueur, disponibilité et réactivité sont attendues.    Vos avantages :      Rémunération statutaire   Prime RIFSEEP   Prime annuelle   Titres restaurants   Participation mutuelle (si labellisée)   Groupement d’Actions Sociales    Poste éligible au télétravail         Date limite des candidatures :   04/06/2023     -  Entretiens de recrutement : semaine 23 ou 24      Pour postuler, rendez-vous sur le site www.ville-saumur.fr   dans la rubrique : Démarches – Offres d'emplois  Envoyez votre candidature à l'attention de Monsieur le Maire (en format PDF si possible)  en indiquant la référence - «Chargé.e_opé_bâtiment» dans le message        ",Emploi
brigade_ânes_H/F,pdf,Microsoft Word - profil_de_poste brigade V1,2023-05-31 12:33:13,1,271854,"LA VILLE DE SAUMUR RECRUTE    pour sa Direction du Cabinet du Maire     4 agents de propreté urbaine itinérants pour sa brigade des ânes    Temps non complet (30h/semaine)     Cadre d’emploi des Adjoints Techniques  CDD du 4 juillet au 2 septembre 2023 – Contrats saisonniers    Poste ouvert aux candidats reconnus travailleurs handicapés    Vos missions :    Sous l'autorité de la chargée des Affaires Équestres de la Ville de Saumur, vous êtes chargé.e de :    – Mener un âne pour le ramassage des déchets dans le centre-ville de Saumur, selon le circuit  défini,  – Ramasser les déchets sur l’espace public du centre-ville de Saumur,  – Trier les déchets à la fin de la journée,  – Prendre soin et nourrir les ânes avant et après chaque début et fin de journée  – Faire de la pédagogie auprès du grand public à la fois sur la propreté urbaine et sur la  thématique de l’animal dans la ville    Vos atouts et compétences :    – Calme  – Patient(e)  – A l’aise avec les animaux  – Bon relationnel  – Aptitude au travail en équipe  – Capacité à exécuter les directives  – Capacité à gérer ses émotions  – Capacité d'analyse, de synthèse et rendre compte de son activité  – Sens des responsabilités, du service public et de la relation à l'usager    Vos avantages et conditions du poste :    – Rémunération statutaire, congés annuels payés  – Poste du mardi au samedi,  – Horaires : 12h30 à 18h30 (ces horaires incluent le temps de préparation des ânes et le temps  de trajet jusqu’au centre-ville et retour).  – Trois demi-journées de formation seront prévues avec le propriétaire, pour pouvoir prendre  connaissance des animaux et du travail à effectuer,  – Equipe de deux personnes par âne : un agent qui mène l’animal + un agent qui ramassage  les déchets        Pour postuler, rendez-vous sur le site www.ville-saumur.fr   dans la rubrique : Démarches – Offres d'emplois  Envoyez votre candidature à l'attention de Monsieur le Maire (en format PDF si possible)  en indiquant la référence - «Brigade-ânes» dans le message    ",Emploi
Un.e Gestionnaire Financier.ère et Comptable,pdf,Microsoft Word - Profil_de_poste_gestionnaire_financier_2e ,2023-05-12 13:52:20,2,398904,"    La ville de Saumur recrute pour sa Direction des Moyens Généraux  Service Finances et Fiscalité    Un.e Gestionnaire Financier.ère et Comptable  Poste à temps complet à pourvoir dès que possible    Cadre d'emploi des Rédacteurs Territoriaux Titulaires  A défaut, CDD 1 an renouvelable – Article de recrutement L.332-14  Poste ouvert aux candidats reconnus travailleurs handicapés      Vos missions :      Gestion financière de l’EHPAD la Sagesse, établissement géré par le CCAS de Saumur, en  expansion (passage de 60 à 80 places) et en migration vers une construction neuve planifiée  au second semestre 2023.   Élaboration des étapes budgétaires (EPRD et ERRD)   Rédaction des délibérations budgétaires et rapports de présentation   Tableaux de bord financiers (suivi exécution budgétaire – Masse salariale...)   Écritures comptables dépenses et recettes   Opérations de clôture d’exercice   Exécution financière de marchés publics de maîtrise d’œuvre et de travaux en lien avec les  services du bureau d’étude de la Direction de l’Aménagement et du Patrimoine, et les  entreprises (mandatement des factures, états de solde, main levée de cautions,  remboursement retenues de garantie…)   Tenue de l’inventaire comptable des budgets de la Ville :  - Mise à jour entrées/sorties  - Recollement avec le bilan du comptable public  - Apurement de l’actif – Ecritures d’inventaire  - Comptabilisation acquisitions des biens immobiliers  - Comptabilisation cessions des biens immobiliers et mobiliers   Suivi des attributions et versements des subventions aux associations en lien avec les  services concernés.    Vos atouts et compétences :     De formation de niveau BTS comptabilité et gestion ou Bac Professionnel, idéalement vous maîtrisez  la comptabilité publique et l’exécution financière des marchés publics.  Vous connaissez l'environnement administratif et juridique des collectivités territoriales,  l’organisation et les procédures administratives.  Vous êtes à l’aise avec les outils bureautiques et vous savez faire preuve d’autonomie, de réactivité  et de rigueur.  Avec de réelles qualités relationnelles, vous avez le sens du service public et appréciez travailler en  équipe.  Vous possédez le sens de l’organisation et avez la capacité d’analyse et de synthèse.  Expérience similaire en collectivité souhaitée.              Vos avantages et conditions du poste :     • Rémunération statutaire + prime RIFSEEP   • Prime annuelle   • Titres restaurants   • Participation employeur à la complémentaire santé (si labellisée)   • Groupement d’Action Sociale  • Poste éligible au télétravail        Date limite pour candidater : 04/06/2023            Entretiens de recrutement : Semaines 23 ou 24       Pour postuler, rendez-vous sur le site www.ville-saumur.fr   dans la rubrique : Démarches – Offres d'emplois  Envoyez votre candidature à l'attention de Monsieur le Maire (en format PDF si possible)  en indiquant la référence - «Gestionnaire_Financier » dans le message    ",Emploi
Un.e Chargé.e d’opérations Énergie,pdf,Microsoft Word - Profil_v1,2023-05-12 13:52:23,2,367112,"       LA VILLE DE SAUMUR RECRUTE  pour sa Direction de l'Aménagement et du Patrimoine     Un.e Chargé.e d’opérations Énergie     Temps complet à pourvoir à compter du 1er juillet 2023     Cadre d’emploi des Techniciens Territoriaux Titulaires  A défaut CDD d’1 an renouvelable – Article de recrutement L. 332-14    Poste ouvert aux candidats reconnus travailleurs handicapés      PRESENTATION DU POSTE :     Au sein du service Architecture et Energie de la Direction de l'Aménagement et du Patrimoine, le chargé d’opérations  Energie a pour principales missions de veiller à l’optimisation des modes de production et des consommations  énergétiques du patrimoine de la collectivité, rechercher des pistes d’économie et faire preuve d’innovation.  A cet effet, il est en capacité d’analyser les besoins, de réaliser les études de faisabilité, de proposer et de suivre les  différents projets liés à l’énergie (consommation, production, récupération...).  Il gère par ailleurs le réseau de chaleur urbain biomasse dont l’exploitation est externalisée.  Il exerce ses missions au sein d’un service de type « bureau d’études » comprenant un responsable et 9 agents  dont un gestionnaire de flux, son binôme. Il travaille en transversalité sur le volet “énergie” des opérations de  construction, rénovation et restructuration des bâtiments communaux.    MISSIONS:    Mettre en œuvre la politique de maîtrise de sobriété énergétique de la Ville en assurant la cohérence entre   conception énergétique des équipements, exploitation des installations et gestion des dépenses   Réaliser les études préalables aux opérations   Préparer les dossiers techniques de consultation de maîtrise d’œuvre et/ou de travaux   Assurer la coordination et le pilotage des projets ainsi que le suivi des travaux jusqu’à leur achèvement   Assurer la veille dans le cadre des garanties   Suivre les procédures de marchés publics en collaboration avec le service de la Commande publique   Réaliser les études dans le domaine de la performance énergétique et du développement des énergies   renouvelables dans l’objectif de maîtrise et de diminution des consommations   Suivre le contrat d’exploitation du réseau de chaleur urbain, assurer la facturation auprès des abonnés et   accompagner les perspectives de développement du réseau   Mettre en œuvre le “décret tertiaire”   Préparer le budget, en fonctionnement et en investissement, avec le responsable de service   Assurer les missions du gestionnaire de flux en son absence   Référent “Cit’ergie” en partenariat avec la Communauté d’agglomération      VOS ATOUTS ET COMPÉTENCES :     De formation de niveau Licence Professionnelle en génie thermique/énergie, vous disposez de connaissances sur  les techniques générales de construction, thermiques et de gestion des flux et maîtrisez les règles de la commande  publique.  Doté.e de capacités d’analyse et de synthèse, vous maîtrisez la conduite de projet, les outils bureautiques et les  logiciels « métier » (Atal, Supervision WIT, etc...).  Avec de réelles qualités pédagogiques et relationnelles, vous faites preuve d’un esprit d’initiative et avez la capacité  de travailler en autonomie.     Vous maîtrisez les règles de sécurité incendie, d’hygiène et de sécurité au travail et possédez AIPR ainsi que  l’habilitation électrique.   Rigueur, disponibilité et réactivité sont attendues.  Permis B indispensable.    Vos avantages :      Rémunération statutaire   Prime RIFSEEP   Prime annuelle   Titres restaurants   Participation mutuelle (si labellisée)   Groupement d’Actions Sociales    Poste éligible au télétravail         Date limite des candidatures :   04/06/2023     -  Entretiens de recrutement : semaine 23 ou 24      Pour postuler, rendez-vous sur le site www.ville-saumur.fr   dans la rubrique : Démarches – Offres d'emplois  Envoyez votre candidature à l'attention de Monsieur le Maire (en format PDF si possible)  en indiquant la référence - «Chargé.e_opé_énergie» dans le message        ",Emploi
PROFIL_DE_POSTE_EEP_EV,pdf,Microsoft Word - PROFIL_DE_POSTE_EEP__2023_V1,2023-07-10 10:29:27,1,484727,"     La ville de Saumur recrute pour sa Direction des Moyens Techniques   Un.e Adjoint.e Technique  pour le service Entretien des Espaces Publics Espaces Verts - Propreté  Temps complet à pourvoir dès que possible  Cadre d’emploi des Adjoints Techniques Territoriaux Titulaires  A défaut, CDD 1 an renouvelable – Article de recrutement L.332-14  Poste ouvert aux candidats reconnus travailleurs handicapés    VOS MISSIONS     Sous la hiérarchie du responsable du secteur, l’adjoint technique exécute tous travaux d'entretien des  espaces publics urbains et péri-urbains, en suivant les directives ou les documents techniques qui lui sont  donnés. Il intervient sur les domaines des espaces verts, des stades et de la propreté urbaine ainsi que sur  les missions transversales en lien avec les différentes activités du territoire. (Marchés, grandes  manifestations, la viabilité hivernale, la saison des feuilles…)     VOS ATOUTS ET COMPETENCES:     Diplomé.e du CAP ou BEP en espaces verts ou propreté de l’environnement urbain, vous possédez les  connaissances de base sur la taille, l’entretien des végétaux et respectez les normes d’hygiène et de sécurité  concernant la mise en œuvre d’un chantier.  Vous savez utiliser et entretenir les différents matériels d’entretien ( débroussailleuse, tondeuse autotractée,  matériels électriques (meuleuse, disqueuse, burineur) et portatifs, souffleur…)   Vous possédez le sens du travail en équipe et savez vous rendre disponible.  Vous savez être autonome et travaillez avec soin et rigueur.  Vous possédez le sens du service public.    Permis B obligatoire  Permis CE serait un plus    VOS AVANTAGES ET CONDITIONS DU POSTE:     • Travail possible week-end et jours fériés selon plannings et événements  • Horaires décalés selon les saisons et les intempéries  • Traitement de base   • RIFSEEP  • Prime annuelle versée en juin et en novembre   • Titres restaurants   • Participation employeur complémentaire santé (si labellisée)  • Groupement Actions Sociales (si adhesion individuelle)       Date limite des candidatures :  06/08/2023    -   Entretiens de recrutement : semaine 33 ou 34       Pour postuler, rendez-vous sur le site www.ville-saumur.fr   dans la rubrique : Démarches – Offres d'emplois  Envoyez votre candidature à l'attention de Monsieur le Maire (en format PDF si possible)  en indiquant la référence - «EEP-EV-Propreté» dans le message   ",Emploi
Profil_de_poste_Ludothèque,pdf,Microsoft Word - Profil_de_poste_Ludothèque V1,2023-07-10 10:29:30,2,208779,"      La Ville de Saumur recrute pour sa Direction des Services aux Familles   Service Animation Enfance Jeunesse     Un.e ludothécaire    Temps complet à pourvoir dès que possible  Cadre d’emploi des Adjoints d’Animation Territoriaux Titulaires  A défaut, CDD 1 an renouvelable – Article de recrutement L.332-14  Poste ouvert aux candidats reconnus travailleurs handicapés     VOS MISSIONS :      Sous l’autorité de la responsable de la ludothèque, le.la ludothécaire a pour mission de :  • Accueillir, gérer les prêts de jeux, conseiller les usagers et animer lors des créneaux  d’accueil du public  • Aménager des espaces de jeux au regard des besoins du public accueilli et des  thématiques proposées lors des vacances  • Assurer le suivi et la mise en valeur de la collection de jeux  • Gérer le planning d’animations : accueil de groupes en ludothèque et animations à  l’extérieur (écoles, accueil de loisirs, EAJE, relais petite enfance, dispositif  « vacances 9-12 ans », établissements pour personnes âgées, médiathèque,  structures spécialisées…) et préparer des séances (besoins, objectifs, moyens,  évaluation)  • Préparer des acquisitions et gérer les stocks de jeux (achats, informatisation,  classification et réparation)  • Valoriser la culture ludique au travers d’actions transversales menées en partenariat  avec l’ensemble des acteurs du territoire  • Organiser la fête du jeu  • Suivre le budget de la ludothèque et de la régie de recettes (régisseur suppléant)  • Gérer la boite mail, des appels et des courriers  • Accompagner et encadrer les stagiaires  • Participer à la professionnalisation des agents de la ville et du CCAS par le biais de  conseils et de temps de formation autour du jeu et jouet      VOS ATOUTS ET COMPÉTENCES :      Titulaire d’une formation de ludothécaire ou d’une formation professionnelle dans  l’animation ou la petite enfance, vous disposez de connaissance du jeu, des méthodes de  classement et de prêts (utilisation du logiciel Kawa ludothèque) ainsi que sur la  psychopédagogie et le développement de l’enfant et du jeune. Vous maîtrisez les  techniques d’animation et postures adaptées à l’âge et au public accueilli ; les techniques  de communication et de relation à l’usager. Vous connaissez les règles en matière d’hygiène  et sécurité.  Doté.e d’un bon relationnel, vous possédez le sens de l’organisation et du travail soigné.  Vous faites preuve de créativité et d’innovation. Vous savez travailler en autonomie aussi  bien qu’en équipe et en transversalité. Vous êtes doté.e d’une capacité d’adaptabilité et  vous possédez des qualités pédagogiques.  Le permis B est demandé.    VOS AVANTAGES ET CONDITIONS DE POSTE :     • Travail du lundi au samedi (à titre exceptionnel le dimanche)  • Horaires variables sur les périodes scolaires / vacances scolaires  • Planning annualisé  • Rémunération statutaire  • RIFSEEP  • Prime annuelle  • Titres restaurants  • Participation mutuelle (si labellisée)  • Groupement d’Actions Sociales          Date limite de dépôt des candidatures : 06/082023    Entretiens de recrutement : semaine 34 ou 35      Pour postuler, rendez-vous sur le site www.ville-saumur.fr   dans la rubrique : Démarches – Offres d'emplois  Envoyez votre candidature à l'attention de Monsieur le Maire (en format PDF si possible)  en indiquant la référence - «ludothécaire» dans le message    ",Emploi
Profil_de_poste,pdf,Microsoft Word - Profil_de_poste_gestionnaire_financier_2e ,2023-06-21 13:43:42,2,399267,"    La ville de Saumur recrute pour sa Direction des Moyens Généraux  Service Finances et Fiscalité    Un.e Gestionnaire Financier.ère et Comptable  Poste à temps complet à pourvoir dès que possible    Cadre d'emploi des Rédacteurs Territoriaux Titulaires  A défaut, CDD 1 an renouvelable – Article de recrutement L.332-14  Poste ouvert aux candidats reconnus travailleurs handicapés      Vos missions :      Gestion financière de l’EHPAD la Sagesse, établissement géré par le CCAS de Saumur, en  expansion (passage de 60 à 80 places) et en migration vers une construction neuve planifiée  au second semestre 2023.   Élaboration des étapes budgétaires (EPRD et ERRD)   Rédaction des délibérations budgétaires et rapports de présentation   Tableaux de bord financiers (suivi exécution budgétaire – Masse salariale...)   Écritures comptables dépenses et recettes   Opérations de clôture d’exercice   Exécution financière de marchés publics de maîtrise d’œuvre et de travaux en lien avec les  services du bureau d’étude de la Direction de l’Aménagement et du Patrimoine, et les  entreprises (mandatement des factures, états de solde, main levée de cautions,  remboursement retenues de garantie…)   Tenue de l’inventaire comptable des budgets de la Ville :  - Mise à jour entrées/sorties  - Recollement avec le bilan du comptable public  - Apurement de l’actif – Ecritures d’inventaire  - Comptabilisation acquisitions des biens immobiliers  - Comptabilisation cessions des biens immobiliers et mobiliers   Suivi des attributions et versements des subventions aux associations en lien avec les  services concernés.    Vos atouts et compétences :     De formation de niveau BTS comptabilité et gestion ou Bac Professionnel, idéalement vous maîtrisez  la comptabilité publique et l’exécution financière des marchés publics.  Vous connaissez l'environnement administratif et juridique des collectivités territoriales,  l’organisation et les procédures administratives.  Vous êtes à l’aise avec les outils bureautiques et vous savez faire preuve d’autonomie, de réactivité  et de rigueur.  Avec de réelles qualités relationnelles, vous avez le sens du service public et appréciez travailler en  équipe.  Vous possédez le sens de l’organisation et avez la capacité d’analyse et de synthèse.  Expérience similaire en collectivité souhaitée.              Vos avantages et conditions du poste :     • Rémunération statutaire + prime RIFSEEP   • Prime annuelle   • Titres restaurants   • Participation employeur à la complémentaire santé (si labellisée)   • Groupement d’Action Sociale  • Poste éligible au télétravail        Date limite pour candidater : 14/07/2023            Entretiens de recrutement : Semaines 29 ou 30     Pour postuler, rendez-vous sur le site www.ville-saumur.fr   dans la rubrique : Démarches – Offres d'emplois  Envoyez votre candidature à l'attention de Monsieur le Maire (en format PDF si possible)  en indiquant la référence - «Gestionnaire_Financier » dans le message    ",Emploi
PROFIL_DE_POSTE_Responsable_secteur_écoles,pdf,Microsoft Word - PROFIL_DE_POSTE_Responsable_secteur_écoles V1,2023-06-21 14:04:12,2,443765,"    La ville de Saumur recrute pour sa Direction des Services aux Familles    Service Éducation    Un.e Responsable Secteur Écoles  Cadre d’emploi des Rédacteurs Territoriaux ou des Animateurs Territoriaux  à défaut CDD d’un an renouvelable    Poste à temps complet à pourvoir à compter du 1er septembre 2023     Poste ouvert aux candidats reconnus travailleurs handicapés    Sous l'autorité de la responsable du service Éducation, vous êtes chargé(e) :     VOS MISSIONS :     MISSIONS PRINCIPALES :    – Manager (animer et piloter) une équipe d’une cinquantaine d’agents (atsems, et agents de  restauration scolaire et d’entretien) répartis sur 13 sites (écoles) :    – Préparer, organiser les temps de travail et les missions de chaque agent pour chaque  année scolaire  – Elaborer les plannings annualisés des agents  – Evaluer les agents et suivre des situations individuelles  – Gérer les remplacements, en lien avec le service des ressources humaines  – Repérer et réguler les conflits  – Assurer la prévention et la formation des agents, en lien avec le service des ressources  humaines  – Accompagner les stagiaires dans le domaine de l’entretien des locaux et de la restauration  scolaire      – Organiser et assurer le suivi qualitatif de l’activité restauration et entretien des locaux :  – Garantir le respect des normes réglementaires en vigueur dans le cadre de la restauration  collective, en lien étroit avec le prestataire de restauration  – Participer aux commissions menus pour l’élaboration des repas  – Garantir l’application des protocoles sanitaires et veiller à la qualité de l’entretien des  locaux      – Participer à l’interface entre les 13 écoles, le service Education et les services de la Ville  intervenant sur les sites écoles.      MISSIONS SECONDAIRES :    – Suivre en lien avec les services compétents : produits d’entretien, prestations  externalisées, EPI des agents (équipements de protection individuelle)  – Suivre l’inventaire et le déploiement du mobilier scolaire  – Gérer le matériel pour chaque site de restauration scolaire           VOS ATOUTS ET COMPETENCES :     Vous avez des compétences organisationnelles avérées et êtes doté.e d’aptitudes managériales déjà  éprouvées dans un ou plusieurs postes antérieurs, notamment dans l’encadrement et l’animation  d’équipe.  Vous savez faire face aux situations d'urgence et à l’imprévu, vous aimez le travail en équipe et le travail  en transversalité.  Vous maîtrisez les règles en matière d’hygiène, de restauration et d’entretien des locaux (Connaissance  liaison froide, Plan de Maîtrise sanitaire, etc.).  Vous recherchez le sens des responsabilités, vous avez un engagement dans le service public et la  relation à l’usager.  Vous connaissez le statut de la fonction publique territoriale et idéalement l’environnement de l’Éducation  Nationale.  Vous maîtrisez les outils informatiques et bureautiques et avez une aisance rédactionnelle.    La discrétion professionnelle et le respect de la confidentialité sont des qualités essentielles.  Vous êtes doté.e d’une capacité à rendre compte et à communiquer, vous aimer travailler en autonomie  et avec rigueur.    – Permis B indispensable      AVANTAGES ET CONDITIONS DU POSTE :    – Temps de travail: 37h30 / semaine, avec 15 jours RTT  – Travail en bureau et en extérieur (déplacements fréquents sur les 13 sites des écoles)  – Téléphone portable et véhicule de service mis à disposition  – Appels possibles sur le téléphone portable du service en dehors des horaires de travail (horaires  du personnel encadré)  – Planning de travail adapté au temps de présence des agents en poste dans les écoles (présence  sur site sur le temps du midi) ; réunions occasionnelles en fin de journée  – Congés annuels sur vacances scolaires  – Rémunération statutaire  – RIFSEEP   – Prime annuelle  – Titres restaurants  – Participation mutuelle (si labellisée)  – Groupement d’Actions Sociales    Date limite de réception des candidatures :  18/07/2023   -   Entretiens de recrutement : Semaine 29         Pour postuler, rendez-vous sur le site www.ville-saumur.fr   dans la rubrique : Démarches – Offres d'emplois  Envoyez votre candidature à l'attention de Monsieur le Maire (en format PDF si possible)  en indiquant la référence - «Responsable_secteur_éducation» dans le message   ",Emploi
PROFIL_DE_POSTE_Responsable_affaires_générales,pdf,Microsoft Word - PROFIL_DE_POSTE_Responsable_affaires_générales V1,2023-06-22 07:50:42,1,371836,"    La ville de Saumur recrute pour sa Direction de la Citoyenneté      Un.e responsable de service Affaires Générales / État Civil / Cimetières    Cadre d’emploi des Attachés Territoriaux Titulaires  à défaut CDD d’un an renouvelable - Article de recrutement L. 332-14    Poste à temps complet à pourvoir à compter du 1er septembre 2023     Poste ouvert aux candidats reconnus travailleurs handicapés    VOS MISSIONS :    Placé.e sous l'autorité de la Directrice de la Citoyenneté, dans un contexte de modernisation des  procédures, vous aurez en charge :     - l'animation et l'encadrement d'une équipe composée de 22 agents répartis sur plusieurs sites  (mairie centrale, mairies annexes, loge du cimetière)  - le contrôle du respect des procédures lors de la rédaction, délivrance et mise à jour des actes  d'état civil  - le suivi de l'activité funéraire et le contrôle de la bonne exécution de la législation en vigueur  - la préparation et l'organisation des scrutins pour les élections politiques et jurés d'assises  - l'organisation du traitement des demandes de titres d'identités  - la coordination du recensement de la population  - la supervision de l'accueil général de l'hôtel de Ville et des accueils  spécialisés du service pour  assurer la bonne prise en charge des administrés.    VOS ATOUTS ET COMPETENCES :     Issue d’une formation juridique vous disposez de connaissances sur la réglementation afférente au droit  électoral, civil et funéraire.  Vous avez des compétences organisationnelles et managériales et êtes en capacité à organiser l’activité  d’un service, à fédérer et à arbitrer.  Vous maîtrisez les outils bureautiques et êtes en capacité à vous former sur les progiciels métiers et  plateformes dédiées aux missions.  Vous possédez une aisance rédactionnelle et travaillez avec rigueur.  Vous maîtrisez les techniques d’accueil et vous savez adapter votre posture professionnelle face aux  usagers et aux différentes situations.   Disponibilité, esprit d’initiative et réactivité sont attendus.    AVANTAGES ET CONDITIONS DU POSTE :    – Horaires sur la base de 39h / semaine, du lundi au vendredi, avec 23 RTT annuels  – Rémunération statutaire  – RIFSEEP   – Prime annuelle  – Titres restaurants  – Participation mutuelle (si labellisée)  – Groupement d’Action Sociale     Date limite de réception des candidatures :  21/07/2023   -   Entretiens de recrutement : Semaine 30     Pour postuler, rendez-vous sur le site www.ville-saumur.fr   dans la rubrique : Démarches – Offres d'emplois  Envoyez votre candidature à l'attention de Monsieur le Maire (en format PDF si possible)  en indiquant la référence - «Responsable_Affaires_Générales» dans le message  ",Emploi
PROFIL_DE_POSTE_Responsable_secteur_écoles_,pdf,Microsoft Word - PROFIL_DE_POSTE_Responsable_secteur_écolesV1,2023-06-27 10:05:40,2,444395,"    La ville de Saumur recrute pour sa Direction des Services aux Familles    Service Éducation    Un.e Responsable Secteur Écoles  Cadre d’emploi des Techniciens Territoriaux, des Rédacteurs Territoriaux,   des Animateurs Territoriaux ou des Educateurs Territoriaux des APS  A défaut CDD d’un an renouvelable - Article de recrutement L. 332-14     Poste à temps complet à pourvoir à compter du 1er septembre 2023     Poste ouvert aux candidats reconnus travailleurs handicapés    Sous l'autorité de la responsable du service Éducation, vous êtes chargé(e) :     VOS MISSIONS :     MISSIONS PRINCIPALES :    – Manager (animer et piloter) une équipe d’une cinquantaine d’agents (atsems, et agents de  restauration scolaire et d’entretien) répartis sur 13 sites (écoles) :    – Préparer, organiser les temps de travail et les missions de chaque agent pour chaque  année scolaire  – Elaborer les plannings annualisés des agents  – Evaluer les agents et suivre les situations individuelles  – Gérer les remplacements, en lien avec le service des ressources humaines  – Repérer et réguler les conflits  – Assurer la prévention et la formation des agents, en lien avec le service des ressources  humaines  – Accompagner les stagiaires dans le domaine de l’entretien des locaux et de la restauration  scolaire      – Organiser et assurer le suivi qualitatif de l’activité restauration et entretien des locaux :  – Garantir le respect des normes réglementaires en vigueur dans le cadre de la restauration  collective, en lien étroit avec le prestataire de restauration  – Participer aux commissions « menus » pour l’élaboration des repas  – Garantir l’application des protocoles sanitaires et veiller à la qualité de l’entretien des  locaux      – Participer à l’interface entre les 13 écoles, le service Education et les services de la Ville  intervenant sur les sites des écoles (services techniques notamment).      MISSIONS SECONDAIRES :    – Suivre en lien avec les services compétents : achats des produits d’entretien, prestations  externalisées, EPI des agents (équipements de protection individuelle)  – Suivre l’inventaire et le déploiement du mobilier scolaire  – Gérer le matériel pour chaque site de restauration scolaire           VOS ATOUTS ET COMPETENCES :     Vous avez des compétences organisationnelles avérées et êtes doté.e d’aptitudes managériales déjà  éprouvées dans un ou plusieurs postes antérieurs, notamment dans l’encadrement et l’animation  d’équipe.  Vous savez faire face aux situations d'urgence et à l’imprévu, vous aimez le travail en équipe et le travail  en transversalité.  Vous maîtrisez les règles en matière d’hygiène, de restauration et d’entretien des locaux (Connaissance  liaison froide, Plan de Maîtrise sanitaire, etc.).  Vous recherchez le sens des responsabilités, un engagement dans le service public et la relation à  l’usager.  Vous connaissez le statut de la fonction publique territoriale et idéalement l’environnement de l’Éducation  Nationale.  Vous maîtrisez les outils informatiques et bureautiques et avez une aisance rédactionnelle.    La discrétion professionnelle et le respect de la confidentialité sont des qualités essentielles.  Vous êtes doté.e d’une capacité à rendre compte et à communiquer, vous aimer travailler en autonomie  et avec rigueur.    – Permis B indispensable      AVANTAGES ET CONDITIONS DU POSTE :    – Temps de travail: 37h30 / semaine, avec 15 jours RTT  – Travail en bureau et en extérieur (déplacements fréquents sur les sites des 13 écoles)  – Téléphone portable et véhicule de service mis à disposition  – Appels possibles sur le téléphone portable du service en dehors des horaires de travail (aux  horaires du personnel encadré)  – Planning de travail adapté au temps de présence des agents en poste dans les écoles (présence  sur site sur le temps du midi) ; réunions occasionnelles en fin de journée  – Congés annuels sur vacances scolaires  – Rémunération statutaire  – RIFSEEP   – Prime annuelle  – Titres restaurants  – Participation mutuelle (si labellisée)  – Groupement d’Actions Sociales     Date limite de réception des candidatures :  18/07/2023   -   Entretiens de recrutement : Semaine 29         Pour postuler, rendez-vous sur le site www.ville-saumur.fr   dans la rubrique : Démarches – Offres d'emplois  Envoyez votre candidature à l'attention de Monsieur le Maire (en format PDF si possible)  en indiquant la référence - «Responsable_secteur_éducation» dans le message    ",Emploi
